24876,Sulzbach Taunus,Jarrod Subram,Male,70,130000.00,2024-04-20,10+ Miles
24877,Pantin,Mandy Zhao,Female,72,80000.00,2025-01-02,10+ Miles
24878,Saint Ouen,Sandra Wang,Female,72,90000.00,2024-05-19,10+ Miles
24879,Münster,Desiree Munoz,Female,72,90000.00,2024-10-07,10+ Miles
24880,Bracknell,Summer Chandra,Female,72,110000.00,2024-12-18,10+ Miles
24881,Liverpool,Tasha Ashe,Female,72,150000.00,2024-06-12,0-1 Miles
24882,Roubaix,Meredith Srini,Female,72,90000.00,2024-03-11,5-10 Miles
24883,Frankfurt am Main,Stacey Lin,Female,67,100000.00,2024-01-04,5-10 Miles
24884,North Sydney,Michele Fernandez,Female,44,60000.00,2024-09-30,10+ Miles
24885,Melton,Corey Xie,Male,44,60000.00,2025-01-11,10+ Miles
24886,Wollongong,Joy Romero,Female,45,60000.00,2024-06-29,10+ Miles
24887,Perth,Micah Sun,Male,39,70000.00,2023-03-01,5-10 Miles
24888,Melbourne,Roy Srini,Male,45,70000.00,2023-03-11,5-10 Miles
24889,Goulburn,Kelli She,Female,44,70000.00,2023-03-29,10+ Miles
24890,Melton,Brenda Van,Female,44,70000.00,2024-02-07,10+ Miles
24891,Brisbane,Bianca Chen,Female,43,70000.00,2024-12-08,10+ Miles
24892,Brisbane,Arthur Alvarez,Male,45,70000.00,2024-12-19,10+ Miles
24893,Melton,Alvin Chande,Male,46,60000.00,2024-05-20,2-5 Miles
24894,Sydney,Jaime Jai,Male,40,70000.00,2024-02-17,10+ Miles
24895,Coffs Harbour,Dalton Henderson,Male,45,70000.00,2024-03-03,10+ Miles
24896,Townsville,Kendra Ramos,Female,45,80000.00,2024-11-18,10+ Miles
24897,St. Leonards,Glenn Hu,Male,40,80000.00,2024-07-15,10+ Miles
24898,Findon,Mallory Gomez,Female,40,80000.00,2024-04-24,10+ Miles
24899,North Ryde,Vincent Zhu,Male,47,80000.00,2024-02-20,10+ Miles
24900,North Ryde,Ebony Perez,Female,46,90000.00,2023-04-24,10+ Miles
24901,Newcastle,Clarence She,Male,40,110000.00,2023-04-19,10+ Miles
24902,Warrnambool,Jill Murphy,Female,41,90000.00,2023-04-04,10+ Miles
24903,Hawthorne,Tracy Black,Female,47,90000.00,2023-04-23,10+ Miles
24904,Hobart,Jaclyn Yuan,Female,41,90000.00,2023-04-13,10+ Miles
24905,Newcastle,Kelsey Nara,Female,46,90000.00,2023-05-02,10+ Miles
24906,Silverwater,Donna Raji,Female,48,80000.00,2024-04-04,10+ Miles
24907,Hobart,Megan Price,Female,46,100000.00,2023-05-28,10+ Miles
24908,Caloundra,Marc Blanco,Male,42,90000.00,2023-05-15,10+ Miles
24909,Springwood,Grant Yuan,Male,47,100000.00,2023-05-26,10+ Miles
24910,Silverwater,Terrance Madan,Male,47,100000.00,2023-05-07,10+ Miles
24911,Caloundra,Martin Madan,Male,43,80000.00,2024-07-31,10+ Miles
24912,Geelong,Krystal Li,Female,47,110000.00,2023-06-06,10+ Miles
24913,St. Leonards,Kelsey Lal,Female,48,90000.00,2023-06-07,10+ Miles
24914,Seaford,Heather Zhou,Female,43,90000.00,2023-06-25,10+ Miles
24915,Hervey Bay,Stanley Patel,Male,43,100000.00,2023-06-29,10+ Miles
24916,Hawthorne,Kara Pal,Female,49,90000.00,2023-06-19,10+ Miles
24917,Cloverdale,Arthur Gomez,Male,49,90000.00,2023-06-06,10+ Miles
24918,South Melbourne,Warren Cai,Male,44,90000.00,2023-06-11,10+ Miles
24919,Gold Coast,Carl Shan,Male,49,100000.00,2023-06-15,10+ Miles
24920,Melbourne,Amy Cai,Female,44,110000.00,2023-06-08,10+ Miles
24921,North Ryde,Curtis He,Male,50,120000.00,2023-07-10,10+ Miles
24922,Hobart,Naomi Jimenez,Female,50,120000.00,2023-07-09,10+ Miles
24923,North Sydney,Ebony Sara,Female,44,120000.00,2023-06-30,10+ Miles
24924,Hobart,Richard Anderson,Male,48,110000.00,2023-07-08,10+ Miles
24925,Chula Vista,Erick Perez,Male,71,30000.00,2024-12-15,1-2 Miles
24926,Downey,Eric Roberts,Male,66,30000.00,2024-12-24,1-2 Miles
24927,Lynnwood,Kaitlyn Harris,Female,71,30000.00,2024-04-04,1-2 Miles
24928,Mill Valley,Timothy Wright,Male,72,30000.00,2024-04-13,1-2 Miles
24929,Puyallup,Lucas Bailey,Male,71,30000.00,2024-06-16,5-10 Miles
24930,Los Angeles,Abigail Lewis,Female,72,30000.00,2024-02-12,5-10 Miles
24931,Tacoma,Brianna Miller,Female,82,40000.00,2024-07-07,5-10 Miles
24932,Oakland,Richard Jones,Male,83,40000.00,2024-05-29,5-10 Miles
24933,Burbank,Regina Sanchez,Female,77,50000.00,2024-03-31,1-2 Miles
24934,Coronado,Lindsay Tang,Female,83,50000.00,2024-12-03,1-2 Miles
24935,Concord,James Hayes,Male,82,60000.00,2024-09-06,10+ Miles
24936,Oregon City,Caleb Scott,Male,76,60000.00,2024-11-10,10+ Miles
24937,Burien,Jordan Evans,Female,80,60000.00,2024-12-03,10+ Miles
24938,Sedro Woolley,Julia Martinez,Female,81,60000.00,2024-06-28,10+ Miles
24939,Royal Oak,Elizabeth Barnes,Female,81,60000.00,2024-08-18,10+ Miles
24940,Concord,Fernando Martin,Male,80,60000.00,2024-01-28,10+ Miles
24941,Portland,Wyatt Garcia,Male,80,60000.00,2024-03-22,10+ Miles
24942,Berkeley,Steven James,Male,79,60000.00,2024-10-29,1-2 Miles
24943,Burien,Darrell Chander,Male,79,60000.00,2024-11-26,10+ Miles
24944,Berkeley,Whitney Garcia,Female,79,60000.00,2024-03-30,10+ Miles
24945,Redmond,Logan Harris,Male,74,60000.00,2024-05-12,10+ Miles
24946,Concord,Sarah Hughes,Female,79,60000.00,2024-04-21,10+ Miles
24947,Metchosin,Aaron Phillips,Male,79,40000.00,2024-06-02,1-2 Miles
24948,Downey,Nathan Carter,Male,79,50000.00,2024-09-23,10+ Miles
24949,Kirkland,Devin Howard,Male,78,50000.00,2024-10-29,10+ Miles
24950,Torrance,Stephanie Alexander,Female,78,50000.00,2024-09-14,10+ Miles
24951,San Diego,Jeremy Ward,Male,76,60000.00,2024-07-30,10+ Miles
24952,Lebanon,Amanda Long,Female,76,60000.00,2024-02-13,1-2 Miles
24953,Seattle,Aaron Green,Male,75,30000.00,2024-06-13,1-2 Miles
24954,National City,Jonathan Long,Male,73,40000.00,2024-10-07,10+ Miles
24955,Chula Vista,Donald Perez,Male,74,30000.00,2024-07-07,10+ Miles
24956,Bellflower,Ariana Ward,Female,74,30000.00,2024-07-07,10+ Miles
24957,Lakewood,Anna Howard,Female,75,30000.00,2024-07-04,10+ Miles
24958,Colma,Tamara Xu,Female,74,40000.00,2024-11-17,2-5 Miles
24959,Berkeley,Kristy Blanco,Female,73,70000.00,2024-04-16,10+ Miles
24960,Cliffside,Brianna Gray,Female,74,70000.00,2023-01-18,2-5 Miles
24961,Walla Walla,Alexandra Bennett,Female,73,40000.00,2024-07-04,2-5 Miles
24962,Lynnwood,Jonathan Jai,Male,72,40000.00,2024-07-22,2-5 Miles
24963,Beverly Hills,Erica Zhao,Female,73,40000.00,2024-04-21,10+ Miles
24964,Edmonds,Samantha Anderson,Female,72,40000.00,2025-01-17,2-5 Miles
24965,Spokane,Justin Hayes,Male,72,40000.00,2024-06-22,2-5 Miles
24966,Olympia,Jade Cooper,Female,73,70000.00,2024-04-20,2-5 Miles
24967,Langford,Jasmine Reed,Female,72,40000.00,2024-12-30,10+ Miles
24968,Portland,Dalton Moore,Male,72,60000.00,2024-06-27,10+ Miles
24969,Puyallup,Vanessa Gonzales,Female,66,60000.00,2024-02-24,10+ Miles
24970,Salem,Blake Wright,Male,72,60000.00,2024-06-15,10+ Miles
24971,Burlingame,Brittney Lin,Female,66,60000.00,2024-10-31,10+ Miles
24972,Fremont,Edward Garcia,Male,66,60000.00,2024-11-03,2-5 Miles
24973,Long Beach,Arianna Rivera,Female,72,60000.00,2024-06-04,10+ Miles
24974,Long Beach,Eduardo Carter,Male,72,60000.00,2024-09-08,10+ Miles
24975,Shawnee,Julia James,Female,65,60000.00,2024-10-18,10+ Miles
24976,Shawnee,Stephanie Cooper,Female,70,60000.00,2023-01-02,2-5 Miles
24977,Victoria,Sophia Green,Female,70,60000.00,2023-01-11,2-5 Miles
24978,Bremerton,Kaylee Stewart,Female,65,60000.00,2024-07-14,10+ Miles
24979,Edmonds,Jada Adams,Female,71,60000.00,2024-11-11,2-5 Miles
24980,Lincoln Acres,Savannah Phillips,Female,71,60000.00,2024-06-04,10+ Miles
24981,Puyallup,Jose Davis,Male,70,60000.00,2024-09-13,10+ Miles
24982,Burbank,Devin King,Male,64,60000.00,2024-04-28,10+ Miles
24983,National City,Morgan Griffin,Female,69,70000.00,2024-10-30,10+ Miles
24984,Novato,William Moore,Male,70,70000.00,2024-08-02,1-2 Miles
24985,Torrance,Jenna Phillips,Female,70,80000.00,2024-09-06,5-10 Miles
24986,Oak Bay,Isabelle Griffin,Female,68,60000.00,2024-11-02,10+ Miles
24987,Burbank,Kristopher Chandra,Male,69,60000.00,2024-11-12,2-5 Miles
24988,Santa Cruz,Kayla Diaz,Female,69,70000.00,2024-04-04,10+ Miles
24989,Oregon City,Arianna Peterson,Female,67,70000.00,2024-02-03,10+ Miles
24990,Santa Cruz,Timothy Collins,Male,67,70000.00,2024-04-25,2-5 Miles
24991,Issaquah,Luke Bryant,Male,68,70000.00,2024-04-13,10+ Miles
24992,Chula Vista,Faith Bryant,Female,62,70000.00,2024-06-05,10+ Miles
24993,Colma,Marvin Ortega,Male,62,70000.00,2024-12-09,10+ Miles
24994,San Carlos,Lauren Sanders,Female,56,60000.00,2024-01-28,10+ Miles
24995,Victoria,Melissa Peterson,Female,66,60000.00,2024-03-21,10+ Miles
24996,Beverly Hills,Dylan Miller,Male,67,60000.00,2024-10-31,10+ Miles
24997,Burlingame,Melvin Kumar,Male,66,60000.00,2024-12-19,10+ Miles
24998,Burlingame,Olivia Martinez,Female,52,130000.00,2024-04-02,0-1 Miles
24999,Chula Vista,Shaun Jai,Male,52,150000.00,2024-09-18,0-1 Miles
25000,Seattle,Allison Turner,Female,40,40000.00,2024-12-13,1-2 Miles
25001,Sydney,Clayton Xu,Male,70,20000.00,2024-07-07,5-10 Miles
25002,Haney,Logan Edwards,Male,41,40000.00,2024-07-02,5-10 Miles
25003,Bellingham,Tristan Russell,Male,41,30000.00,2024-06-16,1-2 Miles
25004,Bremerton,Samuel Thomas,Male,42,30000.00,2025-01-21,1-2 Miles
25005,Lebanon,Brianna Williams,Female,41,30000.00,2024-03-30,1-2 Miles
25006,Yakima,Bailey Murphy,Female,42,30000.00,2024-06-29,5-10 Miles
25007,Berkeley,Alyssa Sanders,Female,41,30000.00,2024-04-25,1-2 Miles
25008,Daly City,Haley Perry,Female,42,60000.00,2024-12-19,1-2 Miles
25009,Caloundra,Natasha Alonso,Female,75,10000.00,2024-10-08,1-2 Miles
25010,Gold Coast,Misty Kumar,Female,74,30000.00,2023-07-17,1-2 Miles
25011,Port Macquarie,Taylor White,Female,72,30000.00,2023-07-20,1-2 Miles
25012,Coffs Harbour,Craig Martin,Male,71,10000.00,2024-04-13,5-10 Miles
25013,Hervey Bay,Mitchell Stone,Male,71,10000.00,2024-11-10,5-10 Miles
25014,Lincoln Acres,Juan Reed,Male,41,60000.00,2024-12-10,1-2 Miles
25015,Palo Alto,Jacqueline Rogers,Female,41,70000.00,2024-04-07,0-1 Miles
25016,Oak Bay,Elijah Washington,Male,43,40000.00,2024-07-25,5-10 Miles
25017,Lavender Bay,Cristina Xu,Female,72,10000.00,2024-08-26,1-2 Miles
25018,Palo Alto,Lucas Robinson,Male,43,70000.00,2024-05-30,5-10 Miles
25019,Hawthorne,Misty Shen,Female,69,10000.00,2024-11-22,5-10 Miles
25020,St. Leonards,Walter Romero,Male,70,20000.00,2023-07-29,5-10 Miles
25021,Coffs Harbour,Edwin Sharma,Male,70,20000.00,2023-08-05,5-10 Miles
25022,Sydney,Patricia Perez,Female,63,20000.00,2023-08-14,1-2 Miles
25023,Burbank,Carolyn Sanz,Female,40,40000.00,2024-04-17,5-10 Miles
25024,Chula Vista,Brad Pritchett,Male,40,40000.00,2024-08-11,5-10 Miles
25025,Spring Valley,Spencer Bryant,Male,40,70000.00,2024-04-04,0-1 Miles
25026,Hawthorne,Mitchell Andersen,Male,68,20000.00,2024-02-27,5-10 Miles
25027,Milsons Point,Meredith Mehta,Female,67,40000.00,2025-01-07,1-2 Miles
25028,Newcastle,Brenda Gonzalez,Female,61,40000.00,2025-01-06,5-10 Miles
25029,Port Macquarie,Alberto Hernandez,Male,67,40000.00,2023-08-06,5-10 Miles
25030,Cloverdale,Jessie Romero,Female,67,40000.00,2023-08-20,5-10 Miles
25031,Springwood,Kristina Malhotra,Female,65,40000.00,2024-05-02,1-2 Miles
25032,Sydney,Meredith Rana,Female,60,40000.00,2023-08-20,5-10 Miles
25033,Malabar,Omar Zhu,Male,65,40000.00,2023-08-01,5-10 Miles
25034,Cloverdale,Anne Martin,Female,59,80000.00,2023-08-03,5-10 Miles
25035,Newcastle,Mandy Lin,Female,65,80000.00,2023-08-05,1-2 Miles
25036,Goulburn,Jenny Ye,Female,65,80000.00,2023-08-28,1-2 Miles
25037,Perth,Terrence Rai,Male,64,80000.00,2023-09-13,1-2 Miles
25038,Burien,Isabella Hall,Female,45,40000.00,2024-12-27,1-2 Miles
25039,Lake Oswego,Alexis Clark,Female,45,40000.00,2024-11-19,5-10 Miles
25040,Salem,Julian Perry,Male,45,40000.00,2024-12-02,1-2 Miles
25041,Yakima,Hunter Phillips,Male,44,40000.00,2024-11-22,5-10 Miles
25042,Bellflower,Arif Rizaldy,Female,44,40000.00,2024-12-21,1-2 Miles
25043,Burlingame,Damien Rai,Male,45,40000.00,2024-08-23,5-10 Miles
25044,Woodland Hills,Emma Bailey,Female,44,60000.00,2024-05-20,5-10 Miles
25045,Bellingham,Paige Russell,Female,46,50000.00,2024-02-01,5-10 Miles
25046,Newton,Caleb Long,Male,46,60000.00,2023-01-02,5-10 Miles
25047,Palo Alto,Trevor Long,Male,46,60000.00,2024-12-01,5-10 Miles
25048,Cliffside,Yolanda Sharma,Female,47,70000.00,2023-01-02,0-1 Miles
25049,Coronado,Candice Ye,Female,47,70000.00,2024-04-29,5-10 Miles
25050,Coronado,Darryl Chen,Male,47,70000.00,2024-05-02,5-10 Miles
25051,Wollongong,Suzanne Cai,Female,64,80000.00,2023-09-04,5-10 Miles
25052,Sydney,Sandra Lin,Female,47,80000.00,2023-09-26,1-2 Miles
25053,St. Leonards,Colin Andersen,Male,57,70000.00,2023-09-04,5-10 Miles
25054,Hawthorne,Sheila Alonso,Female,62,100000.00,2024-07-23,0-1 Miles
25055,Cranbourne,Erik Navarro,Male,62,100000.00,2024-09-20,10+ Miles
25056,Hobart,Wayne Black,Male,62,100000.00,2024-08-20,10+ Miles
25057,Townsville,Jerome Gomez,Male,55,100000.00,2023-09-15,0-1 Miles
25058,East Brisbane,Corey Raji,Male,61,100000.00,2024-10-27,2-5 Miles
25059,Oregon City,Sean Ward,Male,47,70000.00,2024-05-01,5-10 Miles
25060,Coronado,Noah Martinez,Male,47,80000.00,2024-05-10,0-1 Miles
25061,Vancouver,Julia Hughes,Female,45,50000.00,2023-01-22,1-2 Miles
25062,Westminster,Kaitlyn Young,Female,45,50000.00,2024-04-12,5-10 Miles
25063,Bellingham,Dylan Williams,Male,40,50000.00,2024-12-05,1-2 Miles
25064,Torrance,James Harris,Male,54,150000.00,2024-05-03,0-1 Miles
25065,Seattle,Thomas Henderson,Male,62,70000.00,2024-03-30,5-10 Miles
25066,Royal Oak,Charles Robinson,Male,63,70000.00,2025-01-26,1-2 Miles
25067,Issaquah,Melanie Butler,Female,55,40000.00,2024-12-23,2-5 Miles
25068,Chula Vista,Robert Shan,Male,56,60000.00,2024-10-13,0-1 Miles
25069,Burien,Lori Ortega,Female,55,60000.00,2024-06-24,10+ Miles
25070,Cliffside,Melody Alvarez,Female,50,60000.00,2024-09-18,10+ Miles
25071,Mill Valley,Natalie Brooks,Female,56,60000.00,2025-01-12,2-5 Miles
25072,Salem,Alyssa Murphy,Female,55,60000.00,2024-12-18,0-1 Miles
25073,Corvallis,Shelby Stewart,Female,56,60000.00,2024-12-23,2-5 Miles
25074,Lebanon,Samantha Jackson,Female,56,70000.00,2024-05-23,2-5 Miles
25075,San Carlos,Samantha Thompson,Female,57,70000.00,2024-05-03,2-5 Miles
25076,Lincoln Acres,Nicole Jenkins,Female,51,60000.00,2024-12-19,0-1 Miles
25077,Tacoma,Wyatt Clark,Male,45,60000.00,2024-12-14,0-1 Miles
25078,Los Angeles,James Jenkins,Male,41,40000.00,2024-12-03,2-5 Miles
25079,Port Orchard,Riley Perry,Female,58,70000.00,2024-05-29,2-5 Miles
25080,Burlingame,Marissa Long,Female,52,70000.00,2024-05-09,2-5 Miles
25081,Fremont,Melanie Morris,Female,58,30000.00,2024-08-20,0-1 Miles
25082,Berkeley,William Martinez,Male,59,40000.00,2024-10-11,0-1 Miles
25083,Berkeley,Omar Gao,Male,59,40000.00,2024-11-08,10+ Miles
25084,Woodburn,Dalton James,Male,58,60000.00,2024-12-12,0-1 Miles
25085,La Jolla,Lucas Rogers,Male,58,60000.00,2024-01-20,2-5 Miles
25086,Berkeley,Jasmine Cox,Female,58,60000.00,2023-12-30,2-5 Miles
25087,Burien,Wyatt Young,Male,59,60000.00,2024-01-22,0-1 Miles
25088,Long Beach,Victoria Reed,Female,53,60000.00,2024-01-13,2-5 Miles
25089,Burien,Christy Xie,Female,59,40000.00,2024-09-21,2-5 Miles
25090,Cliffside,Ivan Sara,Male,60,40000.00,2024-12-10,0-1 Miles
25091,Concord,Jessie Zeng,Male,54,40000.00,2024-04-07,0-1 Miles
25092,Long Beach,Emily Jackson,Female,54,60000.00,2024-01-07,2-5 Miles
25093,Newton,Madison Griffin,Female,53,50000.00,2023-01-14,0-1 Miles
25094,Vancouver,Charles Thomas,Male,53,50000.00,2023-01-12,0-1 Miles
25095,Victoria,Adam Jai,Male,47,50000.00,2023-02-01,0-1 Miles
25096,Bellingham,Victoria Bennett,Female,47,50000.00,2024-02-12,2-5 Miles
25097,Milwaukie,Fernando Gonzales,Male,60,60000.00,2024-02-13,2-5 Miles
25098,Corvallis,Logan Long,Male,59,60000.00,2024-02-22,0-1 Miles
25099,Santa Cruz,Melanie Hayes,Female,54,60000.00,2024-02-23,0-1 Miles
25100,Cliffside,Kristen Huang,Female,61,60000.00,2023-02-03,2-5 Miles
25101,Newton,Wyatt Baker,Male,44,60000.00,2025-01-02,2-5 Miles
25102,Berkeley,Stephanie Kelly,Female,60,60000.00,2024-02-19,2-5 Miles
25103,Concord,Shelby Brooks,Female,61,60000.00,2024-08-04,0-1 Miles
25104,Westminster,Natalie Parker,Female,60,70000.00,2023-02-28,0-1 Miles
25105,Concord,Warren Nara,Male,60,80000.00,2024-05-04,0-1 Miles
25106,East Brisbane,Micah Gao,Male,39,90000.00,2023-09-16,0-1 Miles
25107,Melton,Mason Ramirez,Male,45,90000.00,2023-09-01,0-1 Miles
25108,Wollongong,Gary Gill,Male,51,60000.00,2023-09-29,0-1 Miles
25109,Rockhampton,Devin Rivera,Male,50,80000.00,2024-05-27,0-1 Miles
25110,Caloundra,Tabitha Suarez,Female,50,80000.00,2024-07-26,0-1 Miles
25111,Perth,Drew Chander,Male,49,90000.00,2023-10-09,2-5 Miles
25112,Goulburn,Suzanne Zhu,Female,51,60000.00,2023-10-04,0-1 Miles
25113,North Sydney,Randy Gao,Male,52,60000.00,2023-10-19,2-5 Miles
25114,Port Macquarie,Donald Sara,Male,51,60000.00,2023-10-04,0-1 Miles
25115,Wollongong,Raymond Rana,Male,51,70000.00,2023-10-06,10+ Miles
25116,Matraville,Phillip Sara,Male,46,70000.00,2024-05-30,10+ Miles
25117,Malabar,Mindy Shan,Female,52,70000.00,2024-12-30,10+ Miles
25118,Lane Cove,Gerald Diaz,Male,52,70000.00,2024-08-20,10+ Miles
25119,Goulburn,Deanna Lopez,Female,51,110000.00,2023-10-02,1-2 Miles
25120,Goulburn,Heidi Rodriguez,Female,45,110000.00,2023-09-28,2-5 Miles
25121,Hervey Bay,Clarence Yang,Male,50,110000.00,2023-10-26,2-5 Miles
25122,Bendigo,Susan Zhao,Female,47,80000.00,2024-11-27,0-1 Miles
25123,Coffs Harbour,Sharon Simpson,Female,53,80000.00,2024-09-11,0-1 Miles
25124,Lavender Bay,Keith Xu,Male,47,80000.00,2024-05-26,0-1 Miles
25125,Melton,Randy Wang,Male,53,80000.00,2024-09-25,0-1 Miles
25126,Malabar,Shane Suri,Male,48,90000.00,2023-11-05,2-5 Miles
25127,Silverwater,Priscilla Deng,Female,53,90000.00,2023-11-07,1-2 Miles
25128,East Brisbane,Clifford Sai,Male,55,60000.00,2024-08-24,2-5 Miles
25129,St. Leonards,Allen Raman,Male,49,60000.00,2024-02-21,0-1 Miles
25130,North Ryde,Micah Huang,Male,44,70000.00,2024-05-09,10+ Miles
25131,Melton,Gerald Chandra,Male,54,70000.00,2024-07-21,10+ Miles
25132,Cranbourne,Lindsey Xie,Female,41,70000.00,2024-09-17,10+ Miles
25133,North Ryde,Kristine Gutierrez,Female,51,70000.00,2023-11-06,5-10 Miles
25134,St. Leonards,Brett Rodriguez,Male,52,80000.00,2024-12-13,1-2 Miles
25135,Sunbury,Kelvin Zhao,Male,52,80000.00,2024-12-02,1-2 Miles
25136,Sunbury,Ruben Diaz,Male,46,80000.00,2024-04-05,1-2 Miles
25137,Townsville,Nina Raje,Female,51,80000.00,2025-01-21,0-1 Miles
25138,Wollongong,Seth Russell,Male,51,80000.00,2023-11-10,1-2 Miles
25139,Brisbane,Carlos Short,Male,50,60000.00,2024-10-18,0-1 Miles
25140,Rockhampton,Toni Lopez,Female,56,60000.00,2024-11-20,5-10 Miles
25141,London,Walter Gutierrez,Male,46,20000.00,2024-05-10,1-2 Miles
25142,Paris,Regina Ray,Female,45,30000.00,2024-04-04,2-5 Miles
25143,Villeneuve-d'Ascq,Destiny Henderson,Female,46,30000.00,2024-12-05,0-1 Miles
25144,Essen,Johnathan Fernandez,Male,46,30000.00,2024-09-17,2-5 Miles
25145,Neunkirchen,Clayton Yang,Male,45,30000.00,2024-06-21,2-5 Miles
25146,W. Linn,Carson Gonzales,Male,67,60000.00,2024-01-31,10+ Miles
25147,Vancouver,Samantha Brown,Female,63,60000.00,2024-07-31,5-10 Miles
25148,Chula Vista,Ryan Simmons,Male,62,60000.00,2024-02-28,1-2 Miles
25149,Port Orchard,Samantha Griffin,Female,62,60000.00,2024-11-30,5-10 Miles
25150,Long Beach,Xavier Jones,Male,57,80000.00,2024-05-06,2-5 Miles
25151,Imperial Beach,Jasmine Washington,Female,64,80000.00,2024-11-02,1-2 Miles
25152,La Jolla,Maria Sanders,Female,47,60000.00,2024-03-17,5-10 Miles
25153,Port Orchard,Ryan Coleman,Male,55,100000.00,2024-10-02,0-1 Miles
25154,Burbank,Clinton Serrano,Male,49,110000.00,2024-12-23,2-5 Miles
25155,Concord,Theresa Alonso,Female,44,110000.00,2024-05-29,2-5 Miles
25156,Lincoln Acres,Catherine Peterson,Female,54,130000.00,2024-02-11,0-1 Miles
25157,Sooke,Destiny Miller,Female,56,80000.00,2024-07-03,2-5 Miles
25158,Bremerton,Stephanie Long,Female,56,90000.00,2024-09-04,0-1 Miles
25159,Seattle,Katelyn Cooper,Female,55,100000.00,2024-09-24,2-5 Miles
25160,Tacoma,Mackenzie Stewart,Female,44,100000.00,2024-06-15,2-5 Miles
25161,National City,Isabella Flores,Female,50,130000.00,2024-05-25,0-1 Miles
25162,Torrance,Bryan Morris,Male,50,160000.00,2024-05-14,0-1 Miles
25163,Lakewood,Natalie Griffin,Female,64,70000.00,2024-05-17,5-10 Miles
25164,Burbank,Isaac Parker,Male,63,70000.00,2024-05-18,0-1 Miles
25165,Bellflower,Ashley Brown,Female,64,70000.00,2024-12-16,0-1 Miles
25166,Newport Beach,Miguel Jenkins,Male,64,70000.00,2024-09-25,5-10 Miles
25167,San Carlos,Elijah Hughes,Male,63,80000.00,2024-11-20,0-1 Miles
25168,Berkeley,Micheal Hernandez,Male,65,80000.00,2024-08-23,5-10 Miles
25169,Palo Alto,Angel Peterson,Male,85,130000.00,2024-05-22,0-1 Miles
25170,Issaquah,Logan Walker,Male,51,90000.00,2024-10-18,10+ Miles
25171,Lebanon,Christopher Rodriguez,Male,51,90000.00,2024-04-26,10+ Miles
25172,Oakland,Evan Gray,Male,56,130000.00,2024-06-19,0-1 Miles
25173,N. Vancouver,Melissa Stewart,Female,58,80000.00,2024-06-18,5-10 Miles
25174,Billings,Monica Smith,Female,57,90000.00,2024-05-24,5-10 Miles
25175,Issaquah,Nathan Chen,Male,57,100000.00,2024-05-14,5-10 Miles
25176,Novato,Edward Flores,Male,58,130000.00,2024-09-24,0-1 Miles
25177,Cliffside,Alberto Gomez,Male,47,70000.00,2025-01-25,5-10 Miles
25178,Edmonds,Jasmine Kelly,Female,53,80000.00,2025-01-05,1-2 Miles
25179,Edmonds,Miguel Thompson,Male,59,80000.00,2024-09-25,5-10 Miles
25180,Lynnwood,Ana Simmons,Female,59,90000.00,2024-05-21,5-10 Miles
25181,Portland,Jesse Torres,Male,59,90000.00,2024-03-04,5-10 Miles
25182,Salem,Natalie Simmons,Female,53,90000.00,2024-06-20,1-2 Miles
25183,Seattle,Michael Thomas,Male,59,90000.00,2024-06-14,1-2 Miles
25184,Colma,Peter Tang,Male,59,110000.00,2024-05-11,5-10 Miles
25185,Redwood City,Jade Reed,Female,58,130000.00,2024-05-14,2-5 Miles
25186,Santa Monica,Angelica Coleman,Female,64,80000.00,2024-05-15,5-10 Miles
25187,Oregon City,Sydney Scott,Female,84,50000.00,2025-01-21,5-10 Miles
25188,Sooke,Kevin Li,Male,84,40000.00,2024-05-02,5-10 Miles
25189,Bremerton,Aidan Hayes,Male,73,50000.00,2025-01-01,5-10 Miles
25190,Woodburn,Allison Morris,Female,84,60000.00,2024-09-13,5-10 Miles
25191,Mill Valley,Austin Gonzales,Male,84,120000.00,2024-05-20,2-5 Miles
25192,Burien,Janet Gill,Female,59,90000.00,2024-05-12,5-10 Miles
25193,Lynnwood,Stephanie Howard,Female,54,90000.00,2024-06-03,5-10 Miles
25194,Salem,Jada Bell,Female,66,70000.00,2024-07-02,5-10 Miles
25195,Concord,Alexandra Wilson,Female,65,70000.00,2024-08-12,1-2 Miles
25196,Langley,Aaron Yang,Male,54,60000.00,2024-11-06,5-10 Miles
25197,Woodland Hills,Kyle Perry,Male,66,60000.00,2024-05-12,5-10 Miles
25198,Novato,Michelle Ramirez,Female,60,60000.00,2024-03-21,5-10 Miles
25199,El Cajon,Kyle Griffin,Male,67,60000.00,2024-03-13,5-10 Miles
25200,Spokane,Nathan Williams,Male,67,40000.00,2024-12-25,5-10 Miles
25201,Daly City,Hunter Gonzalez,Male,63,40000.00,2024-10-21,5-10 Miles
25202,Milwaukie,Jonathan King,Male,68,40000.00,2024-11-15,5-10 Miles
25203,Bellflower,Caroline Wood,Female,69,40000.00,2024-03-13,1-2 Miles
25204,Torrance,Kelly Barnes,Female,69,40000.00,2024-03-18,1-2 Miles
25205,Beverly Hills,John Jones,Male,65,30000.00,2024-10-31,5-10 Miles
25206,Lakewood,Ryan Bryant,Male,65,30000.00,2024-04-01,5-10 Miles
25207,Redmond,Destiny Moore,Female,71,30000.00,2024-05-07,5-10 Miles
25208,El Cajon,Daniel Taylor,Male,70,30000.00,2024-05-21,5-10 Miles
25209,Shawnee,Emma Walker,Female,70,30000.00,2024-07-25,1-2 Miles
